ENSG00000005175	-0.515608	-0.579248	1.0
ENSG00000005187	0.408368	-0.286781	0.666667
ENSG00000005189	1.84352	-0.747366	0.666667
ENSG00000005194	0.395946	1.603444	0.333333
ENSG00000005206	-0.303333	0.762343	1.0
ENSG00000005238	0.587649	0.017529	0.666667
ENSG00000005243	0.444898	0.193885	0.5
ENSG00000005249	0.529359	0.395729	1.0
ENSG00000005302	0.288611	0.254129	0.666667
ENSG00000005339	-0.564882	0.288628	0.666667
ENSG00000005379	-0.194295	-0.481416	0.666667
ENSG00000005381	2.041844	-0.716471	1.0
ENSG00000005421	2.561527	-0.281375	1.0
ENSG00000005436	-0.299142	-0.668327	1.0
ENSG00000005448	0.395963	-0.283434	0.333333
ENSG00000005469	-0.546763	-0.384099	0.666667
ENSG00000005471	1.6259	-0.263868	1.0
ENSG00000005483	-0.138812	1.134363	0.333333
ENSG00000005486	0.593645	1.62507	0.5
ENSG00000005513	0.979188	-0.789588	1.0
ENSG00000005700	-0.462386	1.476004	0.666667
ENSG00000005801	-0.888077	-0.828721	0.333333
ENSG00000005810	-0.206948	1.642834	0.333333
ENSG00000005812	-0.554149	1.427088	0.5
ENSG00000005844	0.508178	0.596028	0.666667
ENSG00000005882	0.153671	-0.305575	1.0
ENSG00000005884	-0.099968	-0.287553	0.333333
ENSG00000005889	-0.643069	-0.550929	0.333333
ENSG00000005893	-0.352175	1.866819	0.666667
ENSG00000005961	1.49992	0.123858	1.0
ENSG00000005981	1.250193	-0.825889	1.0
ENSG00000006007	-0.580206	1.870938	1.0
ENSG00000006015	-0.614551	0.438723	1.0
ENSG00000006016	0.222449	-0.695103	0.666667
ENSG00000006025	-0.199123	0.165565	0.333333
ENSG00000006042	0.222964	-0.431727	0.333333
ENSG00000006047	1.964567	-0.809669	0.666667
ENSG00000006059	1.949481	-0.827691	0.666667
ENSG00000006062	-0.104191	1.862957	1.0
ENSG00000006071	0.793429	-0.771309	0.666667
ENSG00000006116	1.649705	-0.781092	1.0
ENSG00000006118	0.116391	-0.048121	0.666667
ENSG00000006125	-0.814088	1.79087	0.666667
ENSG00000006128	1.493303	-0.797054	0.5
ENSG00000006194	-0.254392	0.266487	0.333333
ENSG00000006210	-0.175428	-0.626362	0.666667
ENSG00000006282	-0.310236	0.583412	0.333333
ENSG00000006283	0.013943	-0.822542	1.0
ENSG00000006327	-0.454701	0.308709	0.333333
ENSG00000006377	1.475774	-0.787528	0.333333
ENSG00000006432	-0.451583	-0.760238	0.666667
ENSG00000006451	-1.003553	0.687424	0.333333
ENSG00000006453	-0.068686	-0.308665	0.333333
ENSG00000006459	-0.30936	-0.269017	0.333333
ENSG00000006468	0.633243	-0.70849	0.666667
ENSG00000006530	-0.078262	0.107895	0.333333
ENSG00000006534	0.158156	0.309224	0.333333
ENSG00000006555	0.352753	-0.721878	0.666667
ENSG00000006576	0.782773	0.446447	1.0
ENSG00000006606	1.263008	-0.814046	0.333333
ENSG00000006607	-0.358766	-0.609628	1.0
ENSG00000006611	0.760866	-0.770537	0.666667
ENSG00000006625	-0.476539	1.600354	0.333333
ENSG00000006634	-0.010861	-0.498665	0.666667
ENSG00000006638	0.718882	-0.707203	1.0
ENSG00000006652	0.609194	2.02747	0.333333
ENSG00000006659	2.280884	-0.830523	0.333333
ENSG00000006695	0.159004	-0.655712	1.0
ENSG00000006704	0.334993	-0.386416	1.0
ENSG00000006712	-0.506248	1.697414	0.333333
ENSG00000006715	-0.794945	0.025768	0.5
ENSG00000006740	-0.191253	-0.798084	0.333333
ENSG00000006744	-0.24553	2.357011	0.333333
ENSG00000006747	0.535708	-0.809927	0.666667
ENSG00000006756	-0.349206	-0.296049	0.333333
ENSG00000006757	-0.873687	-0.233231	0.666667
ENSG00000006788	Not Detected	-0.826661	Not Detected
ENSG00000006831	-0.44952	1.523891	0.5
ENSG00000006837	0.9832	-0.816878	0.333333
ENSG00000007001	1.218781	-0.677853	0.666667
ENSG00000007038	1.298633	-0.755604	0.333333
ENSG00000007047	-0.936094	-0.351402	0.333333
ENSG00000007062	0.738992	-0.605509	0.5
ENSG00000007080	0.535845	1.590829	0.333333
ENSG00000007129	0.508323	-0.174016	0.666667
ENSG00000007168	-0.521806	1.731913	1.0
ENSG00000007171	0.671454	-0.813016	0.333333
ENSG00000007174	0.177612	-0.831296	0.666667
ENSG00000007202	-1.070412	1.602672	0.666667
ENSG00000007216	1.174082	-0.801173	0.5
ENSG00000007237	-0.203233	0.33497	0.666667
ENSG00000007255	-0.469494	2.357011	0.333333
ENSG00000007264	0.256679	0.280132	1.0
ENSG00000007306	2.045144	-0.81868	1.0
ENSG00000007312	0.595933	0.256961	0.333333
ENSG00000007314	1.135347	-0.818423	1.0
ENSG00000007341	-0.565043	-0.802203	0.666667
ENSG00000007350	1.06836	-0.721105	1.0
ENSG00000007372	0.560552	-0.799371	1.0
ENSG00000007376	0.373937	0.301501	0.333333
ENSG00000007384	-0.307648	-0.500725	0.333333
ENSG00000007392	-0.888611	1.966711	0.666667
ENSG00000007402	0.028704	-0.824859	0.666667
ENSG00000007516	1.248446	-0.671417	1.0
ENSG00000007520	0.234426	1.550923	0.333333
ENSG00000007541	-0.350995	1.281884	0.333333
ENSG00000007545	-0.778442	-0.79139	0.333333
ENSG00000007866	0.028688	-0.327974	0.333333
ENSG00000007908	0.136661	-0.797312	0.666667
ENSG00000007923	-0.393629	0.027827	0.333333
ENSG00000007933	2.174601	-0.205683	1.0
ENSG00000007944	-0.676223	1.264892	1.0
ENSG00000007952	1.799902	-0.818938	1.0
ENSG00000007968	0.202481	-0.590319	1.0
ENSG00000008018	0.040029	2.039828	0.333333
ENSG00000008056	1.405675	-0.747108	0.666667
ENSG00000008083	-0.35099	1.309689	0.666667
ENSG00000008086	-0.315709	-0.789073	0.666667
ENSG00000008118	0.506405	-0.799371	1.0
ENSG00000008128	-0.102487	0.884891	0.666667
ENSG00000008130	0.583937	2.097755	0.666667
ENSG00000008196	0.674236	-0.801431	0.5
ENSG00000008197	Not Detected	-0.815076	Not Detected
ENSG00000008226	0.046711	-0.818423	0.666667
ENSG00000008256	1.211881	-0.107593	0.333333
ENSG00000008277	0.531575	-0.798341	1.0
ENSG00000008282	-0.686782	1.900545	0.333333
ENSG00000008283	1.496492	0.25207	0.5
ENSG00000008294	-0.06264	1.297074	0.333333
ENSG00000008300	0.111187	-0.813531	1.0
ENSG00000008311	0.193589	-0.301971	0.666667
ENSG00000008323	-0.043188	-0.723165	0.666667
ENSG00000008324	0.044662	-0.080818	0.5
ENSG00000008382	-0.275088	0.107381	1.0
ENSG00000008394	0.741746	0.734023	1.0
ENSG00000008405	-0.633329	-0.551443	0.5
ENSG00000008438	2.741488	-0.126645	1.0
ENSG00000008441	0.397239	0.48352	1.0
ENSG00000008513	-0.373919	1.261545	0.666667
ENSG00000008516	1.527508	-0.060737	1.0
ENSG00000008517	0.704433	1.412671	1.0
ENSG00000008710	0.349315	-0.678111	0.5
ENSG00000008735	0.804957	-0.597528	0.666667
ENSG00000008838	-0.269723	1.209797	1.0
ENSG00000008853	-0.164353	-0.681715	0.666667
ENSG00000008869	-0.714716	-0.736295	0.333333
ENSG00000008952	-0.802359	1.214946	0.333333
ENSG00000008988	0.147636	2.129422	0.666667
ENSG00000009307	0.679482	2.19224	1.0
ENSG00000009335	-0.110215	1.428118	1.0
ENSG00000009413	-0.100971	-0.704371	0.333333
ENSG00000009694	0.361187	-0.798599	0.666667
ENSG00000009709	1.163565	-0.832068	1.0
ENSG00000009724	2.368293	-0.268759	1.0
ENSG00000009765	2.297232	-0.690468	1.0
ENSG00000009780	-0.727457	-0.791648	0.333333
ENSG00000009790	0.480409	2.357011	0.666667
ENSG00000009830	-0.728895	-0.737582	0.666667
ENSG00000009844	-0.031717	-0.094463	1.0
ENSG00000009950	1.403039	-0.123298	1.0
ENSG00000009954	-0.479301	0.503344	0.333333
ENSG00000010017	-0.53292	0.884376	0.333333
ENSG00000010030	0.486328	-0.450007	0.333333
ENSG00000010072	-0.137862	-0.583368	0.333333
ENSG00000010165	-0.87869	1.091111	0.666667
ENSG00000010219	-0.346839	-0.615292	1.0
ENSG00000010244	-0.953359	0.458805	0.666667
ENSG00000010256	0.305198	1.953838	0.333333
ENSG00000010270	-0.480602	0.01341	0.333333
ENSG00000010278	-0.197559	0.833657	0.333333
ENSG00000010282	0.943371	2.357011	1.0
ENSG00000010292	0.243692	1.80503	0.333333
ENSG00000010295	-0.423789	1.425801	1.0
ENSG00000010310	0.065534	-0.825117	0.666667
ENSG00000010318	1.661322	-0.79551	1.0
ENSG00000010319	0.594398	-0.659059	1.0
ENSG00000010322	-0.310455	0.969593	0.5
ENSG00000010327	0.03079	0.615594	1.0
ENSG00000010361	-0.345606	0.105321	0.666667
ENSG00000010379	0.761479	-0.716214	1.0
ENSG00000010404	0.88906	1.95976	0.333333
ENSG00000010438	1.452533	-0.086225	1.0
ENSG00000010539	-0.20033	-0.731661	0.666667
ENSG00000010610	0.85835	1.093428	0.333333
ENSG00000010626	-0.450348	2.357011	0.666667
ENSG00000010671	0.818043	0.076744	1.0
ENSG00000010704	-0.280762	-0.830008	0.666667
ENSG00000010803	-0.332536	-0.521836	0.333333
ENSG00000010810	1.972744	1.388727	0.333333
ENSG00000010818	-0.480287	0.251297	1.0
ENSG00000010932	1.17495	-0.797569	0.666667
ENSG00000011007	-0.77903	2.357011	0.333333
ENSG00000011009	-0.505899	1.95564	0.333333
ENSG00000011021	-0.637136	-0.420657	0.666667
ENSG00000011028	-0.584723	-0.461592	0.666667
ENSG00000011083	0.854424	-0.810957	1.0
ENSG00000011105	0.237988	0.132096	1.0
ENSG00000011114	-0.465403	-0.772854	0.333333
ENSG00000011132	-0.779941	-0.431213	0.333333
ENSG00000011143	0.16663	-0.677338	0.333333
ENSG00000011198	0.656188	-0.039626	0.333333
ENSG00000011201	0.257878	-0.801946	0.333333
ENSG00000011243	-0.940289	0.712912	0.666667
ENSG00000011258	-0.803068	-0.322567	0.666667
ENSG00000011260	-0.350882	1.456695	0.333333
ENSG00000011275	-0.341646	0.324671	0.333333
ENSG00000011295	-0.606573	1.303768	0.333333
ENSG00000011304	-0.672445	1.768472	0.333333
ENSG00000011332	0.661718	-0.792678	1.0
ENSG00000011347	0.534727	-0.268244	0.666667
ENSG00000011376	-1.043324	-0.808382	0.666667
ENSG00000011405	-0.662067	-0.505359	0.333333
ENSG00000011422	0.387465	1.077209	0.666667
ENSG00000011426	0.16297	-0.367107	0.666667
ENSG00000011451	-0.665365	-0.64181	0.333333
ENSG00000011454	-1.122483	-0.200534	0.666667
ENSG00000011465	0.083868	0.156297	0.5
ENSG00000011478	-0.139918	-0.767705	0.333333
ENSG00000011485	-0.805752	0.735053	0.5
ENSG00000011523	-0.35772	-0.428638	0.5
ENSG00000011566	-0.473904	1.012588	1.0
ENSG00000011590	0.369874	-0.76719	0.666667
ENSG00000011600	1.113845	1.370706	0.666667
ENSG00000011638	-0.200144	-0.200534	0.333333
ENSG00000011677	1.055596	-0.817136	0.666667
ENSG00000012048	-0.400673	-0.731661	0.666667
ENSG00000012061	-0.752299	1.315611	0.666667
ENSG00000012124	1.058842	-0.071035	0.333333
ENSG00000012171	0.085385	-0.591349	0.333333
ENSG00000012174	-0.650275	-0.297594	0.333333
ENSG00000012211	-0.345175	-0.346768	1.0
ENSG00000012223	0.567035	0.148831	0.666667
ENSG00000012232	-0.803948	-0.135141	0.5
ENSG00000012504	1.254894	-0.244044	1.0
ENSG00000012660	0.445457	2.357011	0.5
ENSG00000012779	0.705072	0.661678	1.0
ENSG00000012817	-0.262201	-0.262838	0.5
ENSG00000012822	-0.471172	0.743806	0.5
ENSG00000012963	-0.723925	0.478629	0.333333
ENSG00000012983	-0.949023	1.95667	0.333333
ENSG00000013016	0.866754	2.357011	0.5
ENSG00000013275	-0.400319	2.051928	1.0
ENSG00000013288	-0.585635	1.437901	1.0
ENSG00000013293	0.590244	-0.810442	1.0
ENSG00000013297	0.313776	-0.621986	0.666667
ENSG00000013306	1.176646	2.119381	0.666667
ENSG00000013364	-0.061761	1.990139	0.666667
ENSG00000013374	-0.680884	2.129937	0.333333
ENSG00000013375	0.237407	0.186161	0.333333
ENSG00000013392	0.63288	-0.828978	0.333333
ENSG00000013441	0.336082	1.844935	0.333333
ENSG00000013503	-0.994762	1.58362	0.333333
ENSG00000013523	-0.601516	-0.76616	0.666667
ENSG00000013561	-0.698807	0.301758	1.0
ENSG00000013563	0.418321	0.270606	1.0
ENSG00000013573	0.165646	1.270299	0.333333
ENSG00000013583	-0.200788	0.686909	0.666667
ENSG00000013588	0.710243	-0.517202	0.333333
ENSG00000013619	-0.201328	-0.735265	0.333333
ENSG00000013725	1.088611	0.247178	0.333333
ENSG00000013810	0.290555	1.16912	0.666667
ENSG00000014123	-0.819266	0.540933	0.5
ENSG00000014138	0.051287	-0.543205	0.333333
ENSG00000014164	-0.367007	0.23585	0.666667
ENSG00000014216	-0.231096	1.771046	0.666667
ENSG00000014257	3.027993	2.357011	1.0
ENSG00000014641	0.151584	1.97289	1.0
ENSG00000014824	-0.475122	0.379252	0.5
ENSG00000014914	-0.043315	-0.324627	1.0
ENSG00000014919	-0.849474	0.554578	0.333333
ENSG00000015133	-0.173377	0.324929	1.0
ENSG00000015153	-0.366916	-0.721878	0.333333
ENSG00000015171	-0.562564	0.59886	0.333333
ENSG00000015285	1.120704	0.445417	0.666667
ENSG00000015413	1.299777	-0.777745	0.333333
ENSG00000015475	0.33838	1.343158	0.666667
ENSG00000015479	0.853148	2.110628	0.333333
ENSG00000015520	1.478666	-0.392337	1.0
ENSG00000015532	0.333491	-0.093948	0.666667
ENSG00000015568	Not Detected	-0.757921	Not Detected
ENSG00000015592	2.236066	-0.736295	0.666667
ENSG00000015676	-0.904739	2.161089	0.666667
ENSG00000016082	1.274252	-0.719818	0.5
ENSG00000016391	0.364995	-0.366849	1.0
ENSG00000016402	0.278445	-0.799114	0.666667
ENSG00000016490	1.931051	-0.819195	0.666667
ENSG00000016602	0.615025	-0.775171	0.666667
ENSG00000016864	-0.943634	1.649271	0.666667
ENSG00000017260	-0.42549	0.588304	0.666667
ENSG00000017427	0.41788	-0.067945	0.333333
ENSG00000017483	0.582167	0.130294	0.333333
ENSG00000017797	0.204314	1.505869	0.333333
ENSG00000018189	-0.266843	-0.155995	0.666667
ENSG00000018236	0.41732	-0.60937	0.666667
ENSG00000018280	0.971835	0.378222	1.0
ENSG00000018408	-0.428637	0.044304	0.333333
ENSG00000018510	-0.334798	-0.021861	0.333333
ENSG00000018610	-1.165259	-0.155995	0.333333
ENSG00000018625	1.494503	-0.568435	0.666667
ENSG00000018699	-0.846984	-0.428638	0.333333
ENSG00000018869	-0.672537	-0.830781	0.666667
ENSG00000019102	0.579068	-0.450007	0.666667
ENSG00000019144	0.420238	-0.1959	0.5
ENSG00000019169	0.623082	0.114847	1.0
ENSG00000019186	0.929564	-0.757921	0.333333
ENSG00000019485	0.04556	-0.822027	0.333333
ENSG00000019505	0.269003	-0.721878	0.333333
ENSG00000019549	-0.035939	-0.395684	1.0
ENSG00000019582	1.743645	1.746073	0.333333
ENSG00000019991	0.948455	-0.583883	0.333333
ENSG00000019995	0.406657	1.463647	1.0
ENSG00000020129	0.639749	1.074377	1.0
ENSG00000020181	-0.408373	-0.400576	0.333333
ENSG00000020256	-0.410059	-0.626362	0.666667
ENSG00000020426	0.303688	-0.531619	1.0
ENSG00000020577	-0.008469	-0.607568	0.5
ENSG00000020633	1.848835	0.429198	0.333333
ENSG00000020922	-1.196844	-0.733721	0.333333
ENSG00000021300	0.880814	-0.414736	1.0
ENSG00000021355	0.181801	1.660084	0.666667
ENSG00000021461	1.369874	-0.66498	1.0
ENSG00000021488	0.626924	-0.513598	0.666667
ENSG00000021574	-1.041045	-0.589032	0.666667
ENSG00000021645	0.376421	-0.738355	0.666667
ENSG00000021762	0.293667	0.69283	0.5
ENSG00000021776	-0.153296	-0.731146	0.333333
ENSG00000021826	1.783284	-0.247648	1.0
ENSG00000021852	3.645406	-0.277513	1.0
ENSG00000022267	1.01791	0.395729	1.0
ENSG00000022277	0.088985	2.059137	0.333333
ENSG00000022355	2.024751	-0.756377	1.0
ENSG00000022556	0.839185	-0.626105	0.666667
ENSG00000022567	0.423684	-0.160886	0.333333
ENSG00000022840	-0.159028	2.047037	1.0
ENSG00000022976	-0.730922	-0.715699	0.666667
ENSG00000023041	-0.767113	0.956978	0.666667
ENSG00000023171	0.932857	-0.717244	1.0
ENSG00000023191	-0.680609	1.668837	0.666667
ENSG00000023228	0.09787	0.17715	1.0
ENSG00000023287	-0.036017	0.407314	1.0
ENSG00000023318	-0.629337	1.55427	0.666667
ENSG00000023330	0.73402	2.357011	0.666667
ENSG00000023445	2.026119	0.26417	0.333333
ENSG00000023516	-0.661394	-0.614777	0.666667
ENSG00000023572	-0.326521	-0.462879	0.333333
ENSG00000023608	-0.538043	-0.563801	0.333333
ENSG00000023697	-0.241751	1.195895	0.666667
ENSG00000023734	-0.018148	1.890762	0.333333
ENSG00000023839	1.348369	-0.208515	1.0
ENSG00000023892	0.488512	0.735568	0.666667
ENSG00000023902	0.633028	0.693088	0.333333
ENSG00000023909	-0.113982	-0.113515	0.666667
ENSG00000024048	-0.42818	0.784484	0.666667
ENSG00000024422	-0.273882	2.357011	1.0
ENSG00000024526	-0.226724	-0.655455	0.666667
ENSG00000024862	-0.448243	1.471885	0.333333
ENSG00000025039	0.486006	-0.675536	1.0
ENSG00000025156	0.213697	-0.477297	1.0
ENSG00000025293	0.012542	0.181527	1.0
ENSG00000025423	1.916998	-0.199247	1.0
ENSG00000025434	0.41912	0.16814	1.0
ENSG00000025708	0.842361	1.437129	0.666667
ENSG00000025770	-0.906479	1.887415	0.666667
ENSG00000025772	0.031334	0.66657	0.333333
ENSG00000025796	-0.400708	0.497423	0.333333
ENSG00000025800	-1.167334	1.091111	0.666667
ENSG00000026025	0.545749	2.09724	0.333333
ENSG00000026103	1.498012	-0.706173	0.333333
ENSG00000026297	0.589598	0.503859	0.666667
ENSG00000026508	1.064833	1.44202	0.333333
ENSG00000026559	0.744354	-0.747881	0.666667
ENSG00000026652	0.01732	-0.694073	0.666667
ENSG00000026751	0.311607	0.209332	0.666667
ENSG00000026950	0.128503	0.749727	0.666667
ENSG00000027001	0.310048	-0.427093	0.333333
ENSG00000027075	0.492514	0.794009	0.5
ENSG00000027644	Not Detected	-0.833098	Not Detected
ENSG00000027697	2.034547	2.143067	0.333333
ENSG00000027847	-0.731161	-0.200277	0.333333
ENSG00000027869	1.099585	0.119996	0.333333
ENSG00000028116	-0.687537	-0.334153	0.333333
ENSG00000028137	0.937212	1.332603	0.666667
ENSG00000028203	-0.786777	0.556637	0.666667
ENSG00000028277	0.699173	0.165308	0.5
ENSG00000028310	-1.00622	0.13776	0.333333
ENSG00000028528	-0.08581	1.566113	1.0
ENSG00000028839	0.034692	-0.730631	0.666667
ENSG00000029153	0.155614	-0.716986	0.666667
ENSG00000029363	-0.076749	1.763323	0.333333
ENSG00000029364	-0.856478	1.083645	1.0
ENSG00000029534	0.671108	-0.689439	0.666667
ENSG00000029559	0.726737	-0.819453	0.5
ENSG00000029639	-0.806845	-0.244559	1.0
ENSG00000029725	0.109305	0.016242	0.333333
ENSG00000029993	0.248062	0.458032	0.333333
ENSG00000030066	-1.034485	1.085962	0.666667
ENSG00000030110	-0.207747	0.703128	0.333333
ENSG00000030304	Not Detected	-0.832068	Not Detected
ENSG00000030419	0.422591	-0.694588	0.333333
ENSG00000030582	0.002976	1.996833	0.666667
ENSG00000031003	-0.417743	0.281419	0.333333
ENSG00000031081	-0.201037	-0.740157	0.5
ENSG00000031691	-0.504355	-0.698192	0.333333
ENSG00000031698	-0.979281	2.142552	0.333333
ENSG00000031823	-1.032231	0.696692	0.333333
ENSG00000032219	-0.682199	-0.344193	0.666667
ENSG00000032389	-0.786617	2.357011	0.333333
ENSG00000032444	-0.134572	0.697464	0.666667
ENSG00000032742	-0.200541	0.789375	0.666667
ENSG00000033011	0.348439	0.335227	0.333333
ENSG00000033030	-0.559314	-0.62868	0.333333
ENSG00000033050	0.312107	1.996833	1.0
ENSG00000033100	-0.956145	0.954403	0.666667
ENSG00000033122	0.509208	2.357011	1.0
ENSG00000033170	-0.200512	-0.485278	0.333333
ENSG00000033178	-0.800195	-0.54269	1.0
ENSG00000033327	0.158746	0.549686	0.666667
ENSG00000033627	-0.203088	0.933292	0.5
ENSG00000033800	-0.452767	1.499433	1.0
ENSG00000033867	-0.357877	-0.518232	0.666667
ENSG00000034053	0.974299	-0.190236	0.666667
ENSG00000034152	0.191192	1.675016	1.0
ENSG00000034239	0.296266	-0.813531	0.666667
ENSG00000034510	-0.553326	2.230858	0.333333
ENSG00000034533	-0.504928	-0.717244	0.5
ENSG00000034677	-0.63521	0.9042	0.5
ENSG00000034693	-0.397602	0.09528	1.0
ENSG00000034713	-0.80255	2.081535	0.666667
ENSG00000034971	0.398245	-0.647216	0.5
ENSG00000035115	-0.857962	-0.330291	0.666667
ENSG00000035141	-0.175505	1.116084	0.333333
ENSG00000035403	-0.366719	1.279052	1.0
ENSG00000035499	-0.120056	-0.518232	1.0
ENSG00000035664	1.531283	-0.577961	0.666667
ENSG00000035681	0.378983	1.061246	0.333333
ENSG00000035687	-1.184125	1.84854	0.333333
ENSG00000035720	1.560321	-0.712352	0.5
ENSG00000035862	0.566618	1.754312	0.333333
ENSG00000035928	-0.710073	0.427395	0.333333
ENSG00000036054	-0.112237	0.108925	0.333333
ENSG00000036257	-0.572075	1.497888	0.333333
ENSG00000036448	1.37161	-0.410874	1.0
ENSG00000036473	1.861969	-0.345738	1.0
ENSG00000036530	0.69951	-0.731404	1.0
ENSG00000036549	-0.833348	1.231681	0.333333
ENSG00000036565	1.776476	-0.83284	1.0
ENSG00000036672	0.373954	-0.702569	1.0
ENSG00000036828	0.773628	-0.819195	0.666667
ENSG00000037042	-0.541848	-0.173501	0.666667
ENSG00000037241	0.40377	1.039363	0.333333
ENSG00000037280	-0.047453	-0.740414	0.333333
ENSG00000037474	0.159168	1.790098	0.333333
ENSG00000037637	-0.862144	-0.658287	1.0
ENSG00000037749	-0.698006	0.482491	0.5
ENSG00000037757	-0.354943	-0.50124	0.333333
ENSG00000037897	-0.55445	0.340891	0.333333
ENSG00000037965	0.497888	-0.770279	0.5
ENSG00000038002	-0.786306	0.123858	0.333333
ENSG00000038210	-0.120288	0.717803	1.0
ENSG00000038219	-0.714429	0.24898	0.666667
ENSG00000038274	-0.317662	1.699474	1.0
ENSG00000038295	0.542433	-0.788301	0.333333
ENSG00000038358	-0.701594	0.786543	0.333333
ENSG00000038382	-0.646226	-0.161401	0.333333
ENSG00000038427	0.197144	0.730418	0.333333
ENSG00000038532	-0.684082	-0.650048	0.666667
ENSG00000038945	0.376214	-0.472405	0.666667
ENSG00000039068	0.482619	0.091676	0.333333
ENSG00000039123	-0.611796	2.148731	1.0
ENSG00000039139	0.444795	-0.726512	1.0
ENSG00000039319	-0.07842	-0.595725	0.333333
ENSG00000039523	0.560253	0.584957	0.333333
ENSG00000039537	1.820618	-0.232973	1.0
ENSG00000039560	-0.524127	-0.273393	0.666667
ENSG00000039600	2.623283	-0.830523	0.666667
ENSG00000039650	-0.816249	2.357011	1.0
ENSG00000039987	1.149913	-0.83181	1.0
ENSG00000040199	-0.203518	-0.811214	0.5
ENSG00000040275	-0.17489	-0.350372	0.333333
ENSG00000040341	0.004506	0.277043	1.0
ENSG00000040487	-0.18068	-0.342391	0.333333
ENSG00000040531	-0.399992	-0.59933	0.333333
ENSG00000040608	0.449643	-0.777745	0.333333
ENSG00000040633	-0.126985	1.542942	0.333333
ENSG00000040731	1.064127	-0.792678	1.0
